task_id,task_size,vm_id,data_id,data_size,response_time,dttr,availability,load,profit
0,778,VM0-0-0-0,19,801.0,0.6259166666666667,0.06285673515981735,0.999561429684082,1.0373333333333334,0.69
0,778,VM0-0-0-0,162,900.0,0.6259166666666667,0.06282051282051282,0.999561429684082,1.0373333333333334,0.69
0,778,VM0-0-0-0,196,557.0,0.6259166666666667,0.06299446202531646,0.999561429684082,1.0373333333333334,0.69
0,778,VM0-0-0-0,36,351.0,0.6259166666666667,0.06323356807511737,0.999561429684082,1.0373333333333334,0.69
1,623,VM0-0-0-1,70,503.0,1.0883333333333334,0.06304065743944637,0.9995718710937417,0.8306666666666667,0.69
2,440,VM0-0-0-2,177,779.0,1.3233333333333333,0.062865925058548,0.9998209765566407,0.5866666666666667,0.69
2,440,VM0-0-0-2,154,760.0,1.3233333333333333,0.06287425149700598,0.9998209765566407,0.5866666666666667,0.69
2,440,VM0-0-0-2,52,989.0,1.3233333333333333,0.0627937030075188,0.9998209765566407,0.5866666666666667,0.69
2,440,VM0-0-0-2,106,995.0,1.3233333333333333,0.06279205607476634,0.9998209765566407,0.5866666666666667,0.69
3,629,VM0-0-0-3,127,729.0,1.0983333333333334,0.06288868159203981,0.9961528822055138,0.8386666666666667,0.69
3,629,VM0-0-0-3,81,472.0,1.0983333333333334,0.06307129798903108,0.9961528822055138,0.8386666666666667,0.69
3,629,VM0-0-0-3,4,883.0,1.0983333333333334,0.06282620041753653,0.9961528822055138,0.8386666666666667,0.69
3,629,VM0-0-0-3,193,532.0,1.0983333333333334,0.06301482701812192,0.9961528822055138,0.8386666666666667,0.69
3,629,VM0-0-0-3,70,503.0,1.0983333333333334,0.06304065743944637,0.9961528822055138,0.8386666666666667,0.69
4,502,VM0-0-0-4,85,383.0,1.4886666666666666,0.06318231441048035,0.9997796848924153,0.6693333333333333,0.69
4,502,VM0-0-0-4,189,439.0,1.4886666666666666,0.0631079766536965,0.9997796848924153,0.6693333333333333,0.69
5,558,VM0-0-0-5,96,644.0,1.638,0.0629346314325452,0.9889196428515624,0.744,0.69
